datetime,function,payer,receiver,days,net_frac,cpu_frac,max_payment,queue_max
05/02/2020 03:10:12,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,902442786405,902442786405,5000000.0001,0
05/03/2020 04:10:12,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,128653398909,128653398909,5000000.0001,0
05/03/2020 05:10:12,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,747450106952,747450106952,5000000.0001,0
05/03/2020 06:10:13,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,465081569083,465081569083,5000000.0001,0
05/03/2020 07:10:13,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,679621048242,679621048242,5000000.0001,0
05/03/2020 08:10:14,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,754843175009,754843175009,5000000.0001,0
05/03/2020 09:10:14,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,440183010507,440183010507,5000000.0001,0
05/03/2020 10:10:15,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,940024731972,940024731972,5000000.0001,0
05/03/2020 11:10:15,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,840704224938,840704224938,5000000.0001,0
05/03/2020 12:10:16,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,674106467419,674106467419,5000000.0001,0
05/03/2020 13:10:16,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,116184298453,116184298453,5000000.0001,0
05/03/2020 14:10:17,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,902076743913,902076743913,5000000.0001,0
05/03/2020 15:10:17,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,518134443415,518134443415,5000000.0001,0
05/03/2020 16:10:18,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,210964085145,210964085145,5000000.0001,0
05/03/2020 17:10:18,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,520971430464,520971430464,5000000.0001,0
05/03/2020 18:10:19,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,301365884855,301365884855,5000000.0001,0
05/03/2020 19:10:19,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,429069232379,429069232379,5000000.0001,0
05/04/2020 20:10:19,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,936645826848,936645826848,5000000.0001,0
05/04/2020 21:10:20,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,500770735526,500770735526,5000000.0001,0
05/04/2020 22:10:20,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,872611148162,872611148162,5000000.0001,0
05/04/2020 23:10:21,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,315247327043,315247327043,5000000.0001,0
05/05/2020 00:10:21,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,757225089253,757225089253,5000000.0001,0
05/05/2020 01:10:22,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,732986059430,732986059430,5000000.0001,0
05/05/2020 02:10:22,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,627436539329,627436539329,5000000.0001,0
05/05/2020 03:10:23,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,178219672477,178219672477,5000000.0001,0
05/05/2020 04:10:23,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,980091901284,980091901284,5000000.0001,0
05/05/2020 05:10:24,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,594149087414,594149087414,5000000.0001,0
05/05/2020 06:10:24,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,497822776273,497822776273,5000000.0001,0
05/05/2020 07:10:25,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,101037680354,101037680354,5000000.0001,0
05/05/2020 08:10:25,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,128906219054,128906219054,5000000.0001,0
05/05/2020 09:10:26,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,836093184556,836093184556,5000000.0001,0
05/05/2020 10:10:26,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,229863370156,229863370156,5000000.0001,0
05/05/2020 11:10:27,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,427810701825,427810701825,5000000.0001,0
05/06/2020 12:10:27,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,230195272060,230195272060,5000000.0001,0
05/06/2020 13:10:27,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,482999268378,482999268378,5000000.0001,0
05/06/2020 14:10:28,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,235238331733,235238331733,5000000.0001,0
05/06/2020 15:10:28,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,372512222156,372512222156,5000000.0001,0
05/06/2020 16:10:29,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,560448311728,560448311728,5000000.0001,0
05/06/2020 17:10:29,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,230008411083,230008411083,5000000.0001,0
05/06/2020 18:10:30,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,374109364129,374109364129,5000000.0001,0
05/06/2020 19:10:30,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,465073885803,465073885803,5000000.0001,0
05/06/2020 20:10:31,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,812718094038,812718094038,5000000.0001,0
05/06/2020 21:10:31,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,257702185920,257702185920,5000000.0001,0
05/06/2020 22:10:32,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,224504870759,224504870759,5000000.0001,0
05/06/2020 23:10:32,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,886304686454,886304686454,5000000.0001,0
05/07/2020 00:10:33,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,982880523358,982880523358,5000000.0001,0
05/07/2020 01:10:33,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,444381895710,444381895710,5000000.0001,0
05/07/2020 02:10:34,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,780611155453,780611155453,5000000.0001,0
05/07/2020 03:10:34,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,674735214902,674735214902,5000000.0001,0
05/08/2020 04:10:34,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,938284709580,938284709580,5000000.0001,0
05/08/2020 05:10:35,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,513936656731,513936656731,5000000.0001,0
05/08/2020 06:10:35,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,572423855901,572423855901,5000000.0001,0
05/08/2020 07:10:36,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,448883008906,448883008906,5000000.0001,0
05/08/2020 08:10:36,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,719714583035,719714583035,5000000.0001,0
05/08/2020 09:10:37,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,488053294070,488053294070,5000000.0001,0
05/08/2020 10:10:37,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,517645283948,517645283948,5000000.0001,0
05/08/2020 11:10:38,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,737968644429,737968644429,5000000.0001,0
05/08/2020 12:10:38,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,981163629103,981163629103,5000000.0001,0
05/08/2020 13:10:39,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,218841913213,218841913213,5000000.0001,0
05/08/2020 14:10:39,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,933958329136,933958329136,5000000.0001,0
05/08/2020 15:10:40,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,606953367635,606953367635,5000000.0001,0
05/08/2020 16:10:40,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,462947009935,462947009935,5000000.0001,0
05/08/2020 17:10:41,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,290915979194,290915979194,5000000.0001,0
05/08/2020 18:10:41,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,205689201830,205689201830,5000000.0001,0
05/08/2020 19:10:42,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,896685318789,896685318789,5000000.0001,0
05/09/2020 20:10:42,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,520750442216,520750442216,5000000.0001,0
05/09/2020 21:10:42,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,684792637873,684792637873,5000000.0001,0
05/09/2020 22:10:43,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,963498699018,963498699018,5000000.0001,0
05/09/2020 23:10:43,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,414851405960,414851405960,5000000.0001,0
05/10/2020 00:10:44,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,447165034751,447165034751,5000000.0001,0
05/10/2020 01:10:44,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,890301280908,890301280908,5000000.0001,0
05/10/2020 02:10:45,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,794229955252,794229955252,5000000.0001,0
05/10/2020 03:10:45,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,721700817054,721700817054,5000000.0001,0
05/10/2020 04:10:46,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,433699015538,433699015538,5000000.0001,0
05/10/2020 05:10:46,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,487461931025,487461931025,5000000.0001,0
05/10/2020 06:10:47,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,339485296694,339485296694,5000000.0001,0
05/10/2020 07:10:47,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,313670057880,313670057880,5000000.0001,0
05/10/2020 08:10:48,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,918106047794,918106047794,5000000.0001,0
05/10/2020 09:10:48,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,409279725501,409279725501,5000000.0001,0
05/10/2020 10:10:49,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,871456985512,871456985512,5000000.0001,0
05/10/2020 11:10:49,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,690521585487,690521585487,5000000.0001,0
05/11/2020 12:10:49,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,625742704811,625742704811,5000000.0001,0
05/11/2020 13:10:50,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,460118821444,460118821444,5000000.0001,0
05/11/2020 14:10:50,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,157355099605,157355099605,5000000.0001,0
05/11/2020 15:10:51,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,971410578132,971410578132,5000000.0001,0
05/11/2020 16:10:51,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,341083531106,341083531106,5000000.0001,0
05/11/2020 17:10:52,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,488102748256,488102748256,5000000.0001,0
05/11/2020 18:10:52,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,718608826772,718608826772,5000000.0001,0
05/11/2020 19:10:53,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,851066148555,851066148555,5000000.0001,0
05/11/2020 20:10:53,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,964541826132,964541826132,5000000.0001,0
05/11/2020 21:10:54,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,564835165408,564835165408,5000000.0001,0
05/11/2020 22:10:54,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,818434924459,818434924459,5000000.0001,0
05/11/2020 23:10:55,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,245703570813,245703570813,5000000.0001,0
05/12/2020 00:10:55,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,415175682990,415175682990,5000000.0001,0
05/12/2020 01:10:56,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,923305122026,923305122026,5000000.0001,0
05/12/2020 02:10:56,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,760893047879,760893047879,5000000.0001,0
05/12/2020 03:10:57,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,189700571159,189700571159,5000000.0001,0
05/13/2020 04:10:57,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,817137886811,817137886811,5000000.0001,0
05/13/2020 05:10:57,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,575374087477,575374087477,5000000.0001,0
05/13/2020 06:10:58,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,672866610887,672866610887,5000000.0001,0
05/13/2020 07:10:58,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,671730063431,671730063431,5000000.0001,0
05/13/2020 08:10:59,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,121947312741,121947312741,5000000.0001,0
05/13/2020 09:10:59,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,491549754483,491549754483,5000000.0001,0
05/13/2020 10:11:00,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,556328614535,556328614535,5000000.0001,0
05/13/2020 11:11:00,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,714717724576,714717724576,5000000.0001,0
05/13/2020 12:11:01,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,102641340406,102641340406,5000000.0001,0
05/13/2020 13:11:01,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,678945006752,678945006752,5000000.0001,0
05/13/2020 14:11:02,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,146040159064,146040159064,5000000.0001,0
05/13/2020 15:11:02,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,900554390307,900554390307,5000000.0001,0
05/13/2020 16:11:03,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,600999174513,600999174513,5000000.0001,0
05/13/2020 17:11:03,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,647038181461,647038181461,5000000.0001,0
05/13/2020 18:11:04,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,845558174787,845558174787,5000000.0001,0
05/13/2020 19:11:04,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,968540616708,968540616708,5000000.0001,0
05/14/2020 20:11:04,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,554081906412,554081906412,5000000.0001,0
05/14/2020 21:11:05,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,550759119922,550759119922,5000000.0001,0
05/14/2020 22:11:05,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,151406291560,151406291560,5000000.0001,0
05/14/2020 23:11:06,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,460141918917,460141918917,5000000.0001,0
05/15/2020 00:11:06,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,823568075278,823568075278,5000000.0001,0
05/15/2020 01:11:07,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,763709119199,763709119199,5000000.0001,0
05/15/2020 02:11:07,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,662964130517,662964130517,5000000.0001,0
05/15/2020 03:11:08,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,300867958014,300867958014,5000000.0001,0
05/15/2020 04:11:08,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,437701085317,437701085317,5000000.0001,0
05/15/2020 05:11:09,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,283708701900,283708701900,5000000.0001,0
05/15/2020 06:11:09,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,273741342922,273741342922,5000000.0001,0
05/15/2020 07:11:10,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,350872757615,350872757615,5000000.0001,0
05/15/2020 08:11:10,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,580202692892,580202692892,5000000.0001,0
05/15/2020 09:11:11,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,637999635730,637999635730,5000000.0001,0
05/15/2020 10:11:11,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,991634352347,991634352347,5000000.0001,0
05/15/2020 11:11:12,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,852140046027,852140046027,5000000.0001,0
05/16/2020 12:11:12,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,105244225173,105244225173,5000000.0001,0
05/16/2020 13:11:12,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,498018396776,498018396776,5000000.0001,0
05/16/2020 14:11:13,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,381069328846,381069328846,5000000.0001,0
05/16/2020 15:11:13,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,214266024354,214266024354,5000000.0001,0
05/16/2020 16:11:14,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,268442262859,268442262859,5000000.0001,0
05/16/2020 17:11:14,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,351718076779,351718076779,5000000.0001,0
05/16/2020 18:11:15,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,931112582514,931112582514,5000000.0001,0
05/16/2020 19:11:15,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,716093885843,716093885843,5000000.0001,0
05/16/2020 20:11:16,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,622012084111,622012084111,5000000.0001,0
05/16/2020 21:11:16,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,111945880537,111945880537,5000000.0001,0
05/16/2020 22:11:17,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,501639066886,501639066886,5000000.0001,0
05/16/2020 23:11:17,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,574452945418,574452945418,5000000.0001,0
05/17/2020 00:11:18,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,280566179748,280566179748,5000000.0001,0
05/17/2020 01:11:18,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,945540422135,945540422135,5000000.0001,0
05/17/2020 02:11:19,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,614766353109,614766353109,5000000.0001,0
05/17/2020 03:11:19,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,843191653595,843191653595,5000000.0001,0
05/18/2020 04:11:19,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,560318666892,560318666892,5000000.0001,0
05/18/2020 05:11:20,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,504460677241,504460677241,5000000.0001,0
05/18/2020 06:11:20,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,423989940811,423989940811,5000000.0001,0
05/18/2020 07:11:21,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,779205313840,779205313840,5000000.0001,0
05/18/2020 08:11:21,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,499862807814,499862807814,5000000.0001,0
05/18/2020 09:11:22,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,501545677374,501545677374,5000000.0001,0
05/18/2020 10:11:22,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,881651843370,881651843370,5000000.0001,0
05/18/2020 11:11:23,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,405558970931,405558970931,5000000.0001,0
05/18/2020 12:11:23,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,248052502078,248052502078,5000000.0001,0
05/18/2020 13:11:24,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,819131774836,819131774836,5000000.0001,0
05/18/2020 14:11:24,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,837678190855,837678190855,5000000.0001,0
05/18/2020 15:11:25,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,758050553001,758050553001,5000000.0001,0
05/18/2020 16:11:25,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,264488493615,264488493615,5000000.0001,0
05/18/2020 17:11:26,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,436556842279,436556842279,5000000.0001,0
05/18/2020 18:11:26,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,948521305865,948521305865,5000000.0001,0
05/18/2020 19:11:27,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,490158192694,490158192694,5000000.0001,0
05/19/2020 20:11:27,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,931000459842,931000459842,5000000.0001,0
05/19/2020 21:11:27,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,479919367596,479919367596,5000000.0001,0
05/19/2020 22:11:28,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,964386862553,964386862553,5000000.0001,0
05/19/2020 23:11:28,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,626464890949,626464890949,5000000.0001,0
05/20/2020 00:11:29,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,860500373284,860500373284,5000000.0001,0
05/20/2020 01:11:29,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,444483013850,444483013850,5000000.0001,0
05/20/2020 02:11:30,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,396434720900,396434720900,5000000.0001,0
05/20/2020 03:11:30,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,176864373318,176864373318,5000000.0001,0
05/20/2020 04:11:31,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,683888010508,683888010508,5000000.0001,0
05/20/2020 05:11:31,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,386677318132,386677318132,5000000.0001,0
05/20/2020 06:11:32,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,948246528981,948246528981,5000000.0001,0
05/20/2020 07:11:32,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,779869208014,779869208014,5000000.0001,0
05/20/2020 08:11:33,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,588491599703,588491599703,5000000.0001,0
05/20/2020 09:11:33,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,736685856364,736685856364,5000000.0001,0
05/20/2020 10:11:34,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,327817551461,327817551461,5000000.0001,0
05/20/2020 11:11:34,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,221737126513,221737126513,5000000.0001,0
05/21/2020 12:11:34,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,557827878281,557827878281,5000000.0001,0
05/21/2020 13:11:35,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,772256301659,772256301659,5000000.0001,0
05/21/2020 14:11:35,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,195254663222,195254663222,5000000.0001,0
05/21/2020 15:11:36,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,254172742693,254172742693,5000000.0001,0
05/21/2020 16:11:36,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,581384309855,581384309855,5000000.0001,0
05/21/2020 17:11:37,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,501340123683,501340123683,5000000.0001,0
05/21/2020 18:11:37,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,136680690270,136680690270,5000000.0001,0
05/21/2020 19:11:38,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,858221779996,858221779996,5000000.0001,0
05/21/2020 20:11:38,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,717384312970,717384312970,5000000.0001,0
05/21/2020 21:11:39,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,900254336823,900254336823,5000000.0001,0
05/21/2020 22:11:39,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,916614470510,916614470510,5000000.0001,0
05/21/2020 23:11:40,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,850084618300,850084618300,5000000.0001,0
05/22/2020 00:11:40,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,209518726235,209518726235,5000000.0001,0
05/22/2020 01:11:41,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,458697568325,458697568325,5000000.0001,0
05/22/2020 02:11:41,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,502442626173,502442626173,5000000.0001,0
05/22/2020 03:11:42,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,250692717567,250692717567,5000000.0001,0
05/23/2020 04:11:42,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,936168797374,936168797374,5000000.0001,0
05/23/2020 05:11:42,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,961865354825,961865354825,5000000.0001,0
05/23/2020 06:11:43,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,677158896987,677158896987,5000000.0001,0
05/23/2020 07:11:43,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,282822788768,282822788768,5000000.0001,0
05/23/2020 08:11:44,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,219588265316,219588265316,5000000.0001,0
05/23/2020 09:11:44,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,325518056916,325518056916,5000000.0001,0
05/23/2020 10:11:45,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,142617273972,142617273972,5000000.0001,0
05/23/2020 11:11:45,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,322710770294,322710770294,5000000.0001,0
05/23/2020 12:11:46,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,602402768999,602402768999,5000000.0001,0
05/23/2020 13:11:46,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,191118472832,191118472832,5000000.0001,0
05/23/2020 14:11:47,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,232458532706,232458532706,5000000.0001,0
05/23/2020 15:11:47,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,986992489400,986992489400,5000000.0001,0
05/23/2020 16:11:48,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,622829915137,622829915137,5000000.0001,0
05/23/2020 17:11:48,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,278760181618,278760181618,5000000.0001,0
05/23/2020 18:11:49,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,883318226849,883318226849,5000000.0001,0
05/23/2020 19:11:49,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,735369079100,735369079100,5000000.0001,0
05/24/2020 20:11:49,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,298824531140,298824531140,5000000.0001,0
05/24/2020 21:11:50,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,593944661424,593944661424,5000000.0001,0
05/24/2020 22:11:50,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,251955701481,251955701481,5000000.0001,0
05/24/2020 23:11:51,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,649284841784,649284841784,5000000.0001,0
05/25/2020 00:11:51,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,519345727290,519345727290,5000000.0001,0
